Packet ID,Source Address,Hop Count,New Addresses Seen,Port,Protocol,flow_window_packet_count,prefix_window_packet_count
4088,4000000,1000000,0,11000000,1000000,48000000,569000000
4078,5000000,1000000,0,12000000,1000000,45000000,570000000
112,84000000,6000000,3000000,0,1000000,2000000,6000000
3353,0,1000000,0,7000000,0,43000000,571000000
3352,1000000,1000000,0,8000000,0,48000000,572000000
5315,2000000,1000000,0,9000000,1000000,42000000,573000000
4084,3000000,1000000,0,10000000,1000000,36000000,574000000
2331,4000000,1000000,0,11000000,0,42000000,575000000
4090,5000000,1000000,0,12000000,1000000,46000000,576000000
112,64000000,5000000,3000000,0,1000000,3000000,6000000
3365,0,1000000,0,7000000,0,44000000,577000000
5341,1000000,1000000,0,8000000,1000000,46000000,578000000
5327,2000000,1000000,0,9000000,1000000,43000000,579000000
2333,3000000,1000000,0,10000000,0,54000000,580000000
4111,4000000,1000000,0,11000000,1000000,49000000,581000000
2324,5000000,1000000,0,12000000,0,1000000,582000000
112,63000000,5000000,3000000,0,1000000,3000000,7000000
3377,0,1000000,0,7000000,0,2000000,583000000
5353,1000000,1000000,0,8000000,1000000,47000000,584000000
5339,2000000,1000000,0,9000000,1000000,44000000,585000000
4107,3000000,1000000,0,10000000,1000000,37000000,586000000
2355,4000000,1000000,0,11000000,0,1000000,587000000
4113,5000000,1000000,0,12000000,1000000,47000000,588000000
112,102000000,7000000,3000000,0,1000000,1000000,4000000
5352,0,1000000,0,7000000,1000000,50000000,1000000
3387,1000000,1000000,0,8000000,0,2000000,2000000
3383,2000000,1000000,0,9000000,0,3000000,3000000
4119,3000000,1000000,0,10000000,1000000,38000000,4000000
4134,4000000,1000000,0,11000000,1000000,50000000,5000000
2347,5000000,1000000,0,12000000,0,2000000,6000000
113,24000000,3000000,3000000,0,1000000,1000000,2000000
3400,0,1000000,0,7000000,0,5000000,7000000
5376,1000000,1000000,0,8000000,1000000,1000000,8000000
5362,2000000,1000000,0,9000000,1000000,2000000,9000000
4131,3000000,1000000,0,10000000,1000000,3000000,10000000
2379,4000000,1000000,0,11000000,0,2000000,11000000
2359,5000000,1000000,0,12000000,0,3000000,12000000
113,84000000,6000000,3000000,0,1000000,2000000,7000000
5375,0,1000000,0,7000000,1000000,1000000,13000000
5388,1000000,1000000,0,8000000,1000000,2000000,14000000
3406,2000000,1000000,0,9000000,0,8000000,15000000
4142,3000000,1000000,0,10000000,1000000,3000000,16000000
4156,4000000,1000000,0,11000000,1000000,4000000,17000000
2371,5000000,1000000,0,12000000,0,4000000,18000000
113,64000000,5000000,3000000,0,1000000,3000000,8000000
3423,0,1000000,0,7000000,0,10000000,19000000
3422,1000000,1000000,0,8000000,0,11000000,20000000
3418,2000000,1000000,0,9000000,0,12000000,21000000
4154,3000000,1000000,0,10000000,1000000,5000000,22000000
2402,4000000,1000000,0,11000000,0,3000000,23000000
4160,5000000,1000000,0,12000000,1000000,6000000,24000000
113,62000000,5000000,3000000,0,1000000,1000000,9000000
3435,0,1000000,0,7000000,0,14000000,25000000
3434,1000000,1000000,0,8000000,0,15000000,26000000
5397,2000000,1000000,0,9000000,1000000,7000000,27000000
2403,3000000,1000000,0,10000000,0,1000000,28000000
2414,4000000,1000000,0,11000000,0,2000000,29000000
2394,5000000,1000000,0,12000000,0,3000000,30000000
113,44000000,4000000,3000000,0,1000000,2000000,5000000
5410,0,1000000,0,7000000,1000000,2000000,31000000
3445,1000000,1000000,0,8000000,0,4000000,32000000
3441,2000000,1000000,0,9000000,0,5000000,33000000
2415,3000000,1000000,0,10000000,0,2000000,34000000
4191,4000000,1000000,0,11000000,1000000,9000000,35000000
2406,5000000,1000000,0,12000000,0,6000000,36000000
114,42000000,4000000,3000000,0,1000000,1000000,6000000
3459,0,1000000,0,7000000,0,8000000,37000000
3457,1000000,1000000,0,8000000,0,9000000,38000000
5420,2000000,1000000,0,9000000,1000000,1000000,39000000
2426,3000000,1000000,0,10000000,0,3000000,40000000
2437,4000000,1000000,0,11000000,0,5000000,41000000
2418,5000000,1000000,0,12000000,0,7000000,42000000
114,64000000,5000000,3000000,0,1000000,2000000,10000000
3471,0,1000000,0,7000000,0,13000000,43000000
5447,1000000,1000000,0,8000000,1000000,2000000,44000000
3465,2000000,1000000,0,9000000,0,14000000,45000000
4201,3000000,1000000,0,10000000,1000000,3000000,46000000
2449,4000000,1000000,0,11000000,0,6000000,47000000
2430,5000000,1000000,0,12000000,0,8000000,48000000
114,63000000,5000000,3000000,0,1000000,3000000,11000000
3484,0,1000000,0,7000000,0,17000000,49000000
5460,1000000,1000000,0,8000000,1000000,4000000,50000000
3479,2000000,1000000,0,9000000,0,1000000,51000000
4216,3000000,1000000,0,10000000,1000000,5000000,52000000
2465,4000000,1000000,0,11000000,0,2000000,53000000
4222,5000000,1000000,0,12000000,1000000,6000000,54000000
114,83000000,6000000,3000000,0,1000000,2000000,8000000
5461,0,1000000,0,7000000,1000000,3000000,55000000
3496,1000000,1000000,0,8000000,0,1000000,56000000
3492,2000000,1000000,0,9000000,0,2000000,57000000
4228,3000000,1000000,0,10000000,1000000,8000000,58000000
4243,4000000,1000000,0,11000000,1000000,9000000,59000000
2457,5000000,1000000,0,12000000,0,3000000,60000000
115,42000000,4000000,3000000,0,1000000,2000000,7000000
5473,0,1000000,0,7000000,1000000,4000000,61000000
3508,1000000,1000000,0,8000000,0,2000000,62000000
5471,2000000,1000000,0,9000000,1000000,2000000,63000000
4240,3000000,1000000,0,10000000,1000000,12000000,64000000
2488,4000000,1000000,0,11000000,0,5000000,65000000
2469,5000000,1000000,0,12000000,0,6000000,66000000
115,64000000,5000000,3000000,0,1000000,4000000,12000000
5484,0,1000000,0,7000000,1000000,5000000,67000000
3519,1000000,1000000,0,8000000,0,3000000,68000000
5482,2000000,1000000,0,9000000,1000000,3000000,69000000
2489,3000000,1000000,0,10000000,0,4000000,70000000
4266,4000000,1000000,0,11000000,1000000,1000000,71000000
4257,5000000,1000000,0,12000000,1000000,1000000,72000000
115,63000000,5000000,3000000,0,1000000,5000000,13000000
3533,0,1000000,0,7000000,0,9000000,73000000
5509,1000000,1000000,0,8000000,1000000,2000000,74000000
3528,2000000,1000000,0,9000000,0,3000000,75000000
4263,3000000,1000000,0,10000000,1000000,3000000,76000000
2511,4000000,1000000,0,11000000,0,9000000,77000000
2492,5000000,1000000,0,12000000,0,11000000,78000000
115,102000000,7000000,3000000,0,1000000,2000000,5000000
5507,0,1000000,0,7000000,1000000,4000000,79000000
5521,1000000,1000000,0,8000000,1000000,5000000,80000000
5505,2000000,1000000,0,9000000,1000000,4000000,81000000
4275,3000000,1000000,0,10000000,1000000,7000000,82000000
4289,4000000,1000000,0,11000000,1000000,2000000,83000000
4280,5000000,1000000,0,12000000,1000000,2000000,84000000
115,104000000,7000000,3000000,0,1000000,3000000,6000000
5519,0,1000000,0,7000000,1000000,7000000,85000000
5533,1000000,1000000,0,8000000,1000000,7000000,86000000
3551,2000000,1000000,0,9000000,0,4000000,87000000
4287,3000000,1000000,0,10000000,1000000,12000000,88000000
2535,4000000,1000000,0,11000000,0,10000000,89000000
4292,5000000,1000000,0,12000000,1000000,3000000,90000000
116,84000000,6000000,3000000,0,1000000,8000000,9000000
5531,0,1000000,0,7000000,1000000,8000000,91000000
3564,1000000,1000000,0,8000000,0,4000000,92000000
3563,2000000,1000000,0,9000000,0,5000000,93000000
2536,3000000,1000000,0,10000000,0,5000000,94000000
4312,4000000,1000000,0,11000000,1000000,3000000,95000000
2528,5000000,1000000,0,12000000,0,12000000,96000000
116,43000000,4000000,3000000,0,1000000,2000000,8000000
3579,0,1000000,0,7000000,0,1000000,97000000
5556,1000000,1000000,0,8000000,1000000,8000000,98000000
5539,2000000,1000000,0,9000000,1000000,5000000,99000000
4310,3000000,1000000,0,10000000,1000000,18000000,100000000
2558,4000000,1000000,0,11000000,0,2000000,101000000
2539,5000000,1000000,0,12000000,0,3000000,102000000
116,102000000,7000000,3000000,0,1000000,3000000,7000000
3591,0,1000000,0,7000000,0,2000000,103000000
5568,1000000,1000000,0,8000000,1000000,9000000,104000000
3586,2000000,1000000,0,9000000,0,5000000,105000000
4322,3000000,1000000,0,10000000,1000000,1000000,106000000
2570,4000000,1000000,0,11000000,0,6000000,107000000
2551,5000000,1000000,0,12000000,0,7000000,108000000
117,23000000,3000000,3000000,0,1000000,1000000,3000000
5566,0,1000000,0,7000000,1000000,2000000,109000000
5580,1000000,1000000,0,8000000,1000000,3000000,110000000
3598,2000000,1000000,0,9000000,0,7000000,111000000
4334,3000000,1000000,0,10000000,1000000,2000000,112000000
2582,4000000,1000000,0,11000000,0,9000000,113000000
4337,5000000,1000000,0,12000000,1000000,4000000,114000000
117,42000000,4000000,3000000,0,1000000,3000000,9000000
3614,0,1000000,0,7000000,0,3000000,115000000
3611,1000000,1000000,0,8000000,0,5000000,116000000
5574,2000000,1000000,0,9000000,1000000,6000000,117000000
4345,3000000,1000000,0,10000000,1000000,3000000,118000000
4358,4000000,1000000,0,11000000,1000000,4000000,119000000
2574,5000000,1000000,0,12000000,0,12000000,120000000
117,64000000,5000000,3000000,0,1000000,6000000,14000000
3626,0,1000000,0,7000000,0,4000000,121000000
5603,1000000,1000000,0,8000000,1000000,9000000,122000000
5586,2000000,1000000,0,9000000,1000000,7000000,123000000
4357,3000000,1000000,0,10000000,1000000,4000000,124000000
2605,4000000,1000000,0,11000000,0,14000000,125000000
2586,5000000,1000000,0,12000000,0,15000000,126000000
117,63000000,5000000,3000000,0,1000000,2000000,15000000
5601,0,1000000,0,7000000,1000000,10000000,127000000
5615,1000000,1000000,0,8000000,1000000,12000000,128000000
3632,2000000,1000000,0,9000000,0,8000000,129000000
4369,3000000,1000000,0,10000000,1000000,5000000,130000000
4381,4000000,1000000,0,11000000,1000000,5000000,131000000
4371,5000000,1000000,0,12000000,1000000,5000000,132000000
117,62000000,5000000,3000000,0,1000000,3000000,16000000
3649,0,1000000,0,7000000,0,5000000,133000000
3646,1000000,1000000,0,8000000,0,6000000,134000000
3644,2000000,1000000,0,9000000,0,9000000,135000000
4382,3000000,1000000,0,10000000,1000000,6000000,136000000
2630,4000000,1000000,0,11000000,0,15000000,137000000
4384,5000000,1000000,0,12000000,1000000,6000000,138000000
118,24000000,3000000,3000000,0,1000000,2000000,4000000
3662,0,1000000,0,7000000,0,6000000,139000000
3659,1000000,1000000,0,8000000,0,7000000,140000000
3656,2000000,1000000,0,9000000,0,10000000,141000000
2631,3000000,1000000,0,10000000,0,6000000,142000000
4406,4000000,1000000,0,11000000,1000000,6000000,143000000
2622,5000000,1000000,0,12000000,0,17000000,144000000
118,84000000,6000000,3000000,0,1000000,11000000,10000000
5637,0,1000000,0,7000000,1000000,11000000,145000000
5651,1000000,1000000,0,8000000,1000000,13000000,146000000
5634,2000000,1000000,0,9000000,1000000,8000000,147000000
4405,3000000,1000000,0,10000000,1000000,7000000,148000000
2653,4000000,1000000,0,11000000,0,16000000,149000000
4407,5000000,1000000,0,12000000,1000000,7000000,150000000
118,43000000,4000000,3000000,0,1000000,3000000,10000000
5649,0,1000000,0,7000000,1000000,12000000,151000000
5663,1000000,1000000,0,8000000,1000000,14000000,152000000
5645,2000000,1000000,0,9000000,1000000,9000000,153000000
4417,3000000,1000000,0,10000000,1000000,8000000,154000000
2665,4000000,1000000,0,11000000,0,17000000,155000000
2645,5000000,1000000,0,12000000,0,18000000,156000000
118,82000000,6000000,3000000,0,1000000,7000000,11000000
3697,0,1000000,0,7000000,0,7000000,157000000
5675,1000000,1000000,0,8000000,1000000,15000000,158000000
5657,2000000,1000000,0,9000000,1000000,10000000,159000000
2666,3000000,1000000,0,10000000,0,7000000,160000000
4441,4000000,1000000,0,11000000,1000000,7000000,161000000
2657,5000000,1000000,0,12000000,0,19000000,162000000
119,23000000,3000000,3000000,0,1000000,2000000,5000000
3709,0,1000000,0,7000000,0,8000000,163000000
5687,1000000,1000000,0,8000000,1000000,16000000,164000000
5669,2000000,1000000,0,9000000,1000000,11000000,165000000
4440,3000000,1000000,0,10000000,1000000,9000000,166000000
2688,4000000,1000000,0,11000000,0,18000000,167000000
2669,5000000,1000000,0,12000000,0,20000000,168000000
119,42000000,4000000,3000000,0,1000000,4000000,11000000
3721,0,1000000,0,7000000,0,9000000,169000000
5699,1000000,1000000,0,8000000,1000000,17000000,170000000
5681,2000000,1000000,0,9000000,1000000,12000000,171000000
4452,3000000,1000000,0,10000000,1000000,10000000,172000000
4465,4000000,1000000,0,11000000,1000000,8000000,173000000
4454,5000000,1000000,0,12000000,1000000,8000000,174000000
119,64000000,5000000,3000000,0,1000000,1000000,17000000
5696,0,1000000,0,7000000,1000000,13000000,175000000
3728,1000000,1000000,0,8000000,0,8000000,176000000
3726,2000000,1000000,0,9000000,0,11000000,177000000
2702,3000000,1000000,0,10000000,0,8000000,178000000
2711,4000000,1000000,0,11000000,0,19000000,179000000
4466,5000000,1000000,0,12000000,1000000,9000000,180000000
119,63000000,5000000,3000000,0,1000000,2000000,18000000
3744,0,1000000,0,7000000,0,10000000,181000000
5722,1000000,1000000,0,8000000,1000000,18000000,182000000
3738,2000000,1000000,0,9000000,0,12000000,183000000
4475,3000000,1000000,0,10000000,1000000,11000000,184000000
4488,4000000,1000000,0,11000000,1000000,9000000,185000000
2704,5000000,1000000,0,12000000,0,21000000,186000000
119,62000000,5000000,3000000,0,1000000,3000000,19000000
5720,0,1000000,0,7000000,1000000,14000000,187000000
3751,1000000,1000000,0,8000000,0,9000000,188000000
5715,2000000,1000000,0,9000000,1000000,13000000,189000000
2725,3000000,1000000,0,10000000,0,9000000,190000000
2734,4000000,1000000,0,11000000,0,20000000,191000000
2716,5000000,1000000,0,12000000,0,22000000,192000000
119,104000000,7000000,3000000,0,1000000,2000000,8000000
3768,0,1000000,0,7000000,0,11000000,193000000
3763,1000000,1000000,0,8000000,0,10000000,194000000
5727,2000000,1000000,0,9000000,1000000,14000000,195000000
2737,3000000,1000000,0,10000000,0,10000000,196000000
4511,4000000,1000000,0,11000000,1000000,10000000,197000000
4501,5000000,1000000,0,12000000,1000000,10000000,198000000
120,84000000,6000000,3000000,0,1000000,3000000,12000000
3779,0,1000000,0,7000000,0,12000000,199000000
5757,1000000,1000000,0,8000000,1000000,19000000,200000000
3773,2000000,1000000,0,9000000,0,13000000,201000000
4510,3000000,1000000,0,10000000,1000000,12000000,202000000
2757,4000000,1000000,0,11000000,0,21000000,203000000
4513,5000000,1000000,0,12000000,1000000,11000000,204000000
120,43000000,4000000,3000000,0,1000000,4000000,12000000
3791,0,1000000,0,7000000,0,13000000,205000000
5769,1000000,1000000,0,8000000,1000000,20000000,206000000
3785,2000000,1000000,0,9000000,0,14000000,207000000
4522,3000000,1000000,0,10000000,1000000,13000000,208000000
4535,4000000,1000000,0,11000000,1000000,11000000,209000000
4525,5000000,1000000,0,12000000,1000000,12000000,210000000
120,82000000,6000000,3000000,0,1000000,9000000,13000000
3803,0,1000000,0,7000000,0,14000000,211000000
5781,1000000,1000000,0,8000000,1000000,21000000,212000000
5762,2000000,1000000,0,9000000,1000000,15000000,213000000
4534,3000000,1000000,0,10000000,1000000,14000000,214000000
2781,4000000,1000000,0,11000000,0,22000000,215000000
2764,5000000,1000000,0,12000000,0,23000000,216000000
120,103000000,7000000,3000000,0,1000000,1000000,9000000
5779,0,1000000,0,7000000,1000000,15000000,217000000
5793,1000000,1000000,0,8000000,1000000,22000000,218000000
3808,2000000,1000000,0,9000000,0,15000000,219000000
4545,3000000,1000000,0,10000000,1000000,15000000,220000000
2792,4000000,1000000,0,11000000,0,23000000,221000000
4547,5000000,1000000,0,12000000,1000000,13000000,222000000
120,104000000,7000000,3000000,0,1000000,2000000,10000000
3826,0,1000000,0,7000000,0,15000000,223000000
3822,1000000,1000000,0,8000000,0,11000000,224000000
5786,2000000,1000000,0,9000000,1000000,16000000,225000000
2795,3000000,1000000,0,10000000,0,11000000,226000000
4570,4000000,1000000,0,11000000,1000000,12000000,227000000
4559,5000000,1000000,0,12000000,1000000,14000000,228000000
121,64000000,5000000,3000000,0,1000000,2000000,20000000
5802,0,1000000,0,7000000,1000000,16000000,229000000
5816,1000000,1000000,0,8000000,1000000,23000000,230000000
5797,2000000,1000000,0,9000000,1000000,17000000,231000000
2807,3000000,1000000,0,10000000,0,12000000,232000000
2815,4000000,1000000,0,11000000,0,24000000,233000000
4570,5000000,1000000,0,12000000,1000000,15000000,234000000
121,63000000,5000000,3000000,0,1000000,2000000,21000000
3849,0,1000000,0,7000000,0,16000000,235000000
5828,1000000,1000000,0,8000000,1000000,24000000,236000000
5809,2000000,1000000,0,9000000,1000000,18000000,237000000
2819,3000000,1000000,0,10000000,0,13000000,238000000
2827,4000000,1000000,0,11000000,0,25000000,239000000
4582,5000000,1000000,0,12000000,1000000,16000000,240000000
121,102000000,7000000,3000000,0,1000000,3000000,11000000
5826,0,1000000,0,7000000,1000000,17000000,241000000
5840,1000000,1000000,0,8000000,1000000,25000000,242000000
5821,2000000,1000000,0,9000000,1000000,19000000,243000000
2831,3000000,1000000,0,10000000,0,14000000,244000000
2839,4000000,1000000,0,11000000,0,26000000,245000000
4594,5000000,1000000,0,12000000,1000000,17000000,246000000
121,44000000,4000000,3000000,0,1000000,3000000,13000000
5838,0,1000000,0,7000000,1000000,18000000,247000000
3869,1000000,1000000,0,8000000,0,12000000,248000000
3867,2000000,1000000,0,9000000,0,16000000,249000000
4604,3000000,1000000,0,10000000,1000000,16000000,250000000
2851,4000000,1000000,0,11000000,0,27000000,251000000
2834,5000000,1000000,0,12000000,0,24000000,252000000
122,84000000,6000000,3000000,0,1000000,1000000,14000000
3885,0,1000000,0,7000000,0,17000000,253000000
3881,1000000,1000000,0,8000000,0,13000000,254000000
5845,2000000,1000000,0,9000000,1000000,20000000,255000000
4618,3000000,1000000,0,10000000,1000000,17000000,256000000
4632,4000000,1000000,0,11000000,1000000,13000000,257000000
2849,5000000,1000000,0,12000000,0,25000000,258000000
122,63000000,5000000,3000000,0,1000000,3000000,22000000
3900,0,1000000,0,7000000,0,18000000,259000000
3896,1000000,1000000,0,8000000,0,14000000,260000000
3894,2000000,1000000,0,9000000,0,17000000,261000000
2870,3000000,1000000,0,10000000,0,15000000,262000000
2878,4000000,1000000,0,11000000,0,28000000,263000000
2861,5000000,1000000,0,12000000,0,26000000,264000000
122,82000000,6000000,3000000,0,1000000,2000000,15000000
3912,0,1000000,0,7000000,0,19000000,265000000
3908,1000000,1000000,0,8000000,0,15000000,266000000
5870,2000000,1000000,0,9000000,1000000,21000000,267000000
2881,3000000,1000000,0,10000000,0,16000000,268000000
4656,4000000,1000000,0,11000000,1000000,14000000,269000000
4644,5000000,1000000,0,12000000,1000000,18000000,270000000
123,24000000,3000000,3000000,0,1000000,2000000,6000000
5888,0,1000000,0,7000000,1000000,19000000,271000000
5902,1000000,1000000,0,8000000,1000000,26000000,272000000
5881,2000000,1000000,0,9000000,1000000,22000000,273000000
2892,3000000,1000000,0,10000000,0,17000000,274000000
4667,4000000,1000000,0,11000000,1000000,15000000,275000000
2884,5000000,1000000,0,12000000,0,27000000,276000000
123,42000000,4000000,3000000,0,1000000,5000000,14000000
5900,0,1000000,0,7000000,1000000,20000000,277000000
5914,1000000,1000000,0,8000000,1000000,27000000,278000000
5893,2000000,1000000,0,9000000,1000000,23000000,279000000
2904,3000000,1000000,0,10000000,0,18000000,280000000
2912,4000000,1000000,0,11000000,0,29000000,281000000
2896,5000000,1000000,0,12000000,0,28000000,282000000
123,64000000,5000000,3000000,0,1000000,3000000,23000000
3947,0,1000000,0,7000000,0,20000000,283000000
3943,1000000,1000000,0,8000000,0,16000000,284000000
5905,2000000,1000000,0,9000000,1000000,24000000,285000000
2916,3000000,1000000,0,10000000,0,19000000,286000000
2924,4000000,1000000,0,11000000,0,30000000,287000000
4679,5000000,1000000,0,12000000,1000000,19000000,288000000
123,82000000,6000000,3000000,0,1000000,3000000,16000000
3959,0,1000000,0,7000000,0,21000000,289000000
5937,1000000,1000000,0,8000000,1000000,28000000,290000000
5917,2000000,1000000,0,9000000,1000000,25000000,291000000
2928,3000000,1000000,0,10000000,0,20000000,292000000
2936,4000000,1000000,0,11000000,0,31000000,293000000
4691,5000000,1000000,0,12000000,1000000,20000000,294000000
124,22000000,3000000,3000000,0,1000000,1000000,7000000
3971,0,1000000,0,7000000,0,22000000,295000000
5949,1000000,1000000,0,8000000,1000000,29000000,296000000
5928,2000000,1000000,0,9000000,1000000,26000000,297000000
2939,3000000,1000000,0,10000000,0,21000000,298000000
2948,4000000,1000000,0,11000000,0,32000000,299000000
2931,5000000,1000000,0,12000000,0,29000000,300000000
123,44000000,4000000,3000000,0,1000000,4000000,15000000
5947,0,1000000,0,7000000,1000000,21000000,301000000
5961,1000000,1000000,0,8000000,1000000,30000000,302000000
5940,2000000,1000000,0,9000000,1000000,27000000,303000000
2951,3000000,1000000,0,10000000,0,22000000,304000000
4726,4000000,1000000,0,11000000,1000000,16000000,305000000
4715,5000000,1000000,0,12000000,1000000,21000000,306000000
124,84000000,6000000,3000000,0,1000000,2000000,17000000
3994,0,1000000,0,7000000,0,23000000,307000000
5973,1000000,1000000,0,8000000,1000000,31000000,308000000
3987,2000000,1000000,0,9000000,0,18000000,309000000
2963,3000000,1000000,0,10000000,0,23000000,310000000
2972,4000000,1000000,0,11000000,0,33000000,311000000
2954,5000000,1000000,0,12000000,0,30000000,312000000
124,63000000,5000000,3000000,0,1000000,4000000,24000000
5968,0,1000000,0,7000000,1000000,22000000,313000000
4000,1000000,1000000,0,8000000,0,17000000,314000000
5961,2000000,1000000,0,9000000,1000000,28000000,315000000
2972,3000000,1000000,0,10000000,0,24000000,316000000
2981,4000000,1000000,0,11000000,0,34000000,317000000
4735,5000000,1000000,0,12000000,1000000,22000000,318000000
124,82000000,6000000,3000000,0,1000000,2000000,18000000
4016,0,1000000,0,7000000,0,24000000,319000000
4011,1000000,1000000,0,8000000,0,18000000,320000000
4008,2000000,1000000,0,9000000,0,19000000,321000000
4745,3000000,1000000,0,10000000,1000000,18000000,322000000
4758,4000000,1000000,0,11000000,1000000,17000000,323000000
2975,5000000,1000000,0,12000000,0,31000000,324000000
124,83000000,6000000,3000000,0,1000000,5000000,19000000
5992,0,1000000,0,7000000,1000000,23000000,325000000
6005,1000000,1000000,0,8000000,1000000,32000000,326000000
4020,2000000,1000000,0,9000000,0,20000000,327000000
2996,3000000,1000000,0,10000000,0,25000000,328000000
3004,4000000,1000000,0,11000000,0,35000000,329000000
2987,5000000,1000000,0,12000000,0,32000000,330000000
124,104000000,7000000,3000000,0,1000000,1000000,12000000
6004,0,1000000,0,7000000,1000000,24000000,331000000
4034,1000000,1000000,0,8000000,0,19000000,332000000
4031,2000000,1000000,0,9000000,0,21000000,333000000
3008,3000000,1000000,0,10000000,0,26000000,334000000
3016,4000000,1000000,0,11000000,0,36000000,335000000
4771,5000000,1000000,0,12000000,1000000,23000000,336000000
125,84000000,6000000,3000000,0,1000000,2000000,20000000
4052,0,1000000,0,7000000,0,25000000,337000000
6029,1000000,1000000,0,8000000,1000000,33000000,338000000
4044,2000000,1000000,0,9000000,0,22000000,339000000
3020,3000000,1000000,0,10000000,0,27000000,340000000
4794,4000000,1000000,0,11000000,1000000,18000000,341000000
4783,5000000,1000000,0,12000000,1000000,24000000,342000000
125,82000000,6000000,3000000,0,1000000,3000000,21000000
6028,0,1000000,0,7000000,1000000,25000000,343000000
6042,1000000,1000000,0,8000000,1000000,34000000,344000000
6021,2000000,1000000,0,9000000,1000000,29000000,345000000
4794,3000000,1000000,0,10000000,1000000,19000000,346000000
3041,4000000,1000000,0,11000000,0,37000000,347000000
3023,5000000,1000000,0,12000000,0,33000000,348000000
125,102000000,7000000,3000000,0,1000000,2000000,13000000
6040,0,1000000,0,7000000,1000000,26000000,349000000
6054,1000000,1000000,0,8000000,1000000,35000000,350000000
4067,2000000,1000000,0,9000000,0,23000000,351000000
4805,3000000,1000000,0,10000000,1000000,20000000,352000000
4818,4000000,1000000,0,11000000,1000000,19000000,353000000
3035,5000000,1000000,0,12000000,0,34000000,354000000
126,23000000,3000000,3000000,0,1000000,2000000,8000000
6052,0,1000000,0,7000000,1000000,27000000,355000000
4081,1000000,1000000,0,8000000,0,20000000,356000000
6044,2000000,1000000,0,9000000,1000000,30000000,357000000
4817,3000000,1000000,0,10000000,1000000,21000000,358000000
4830,4000000,1000000,0,11000000,1000000,20000000,359000000
4818,5000000,1000000,0,12000000,1000000,25000000,360000000
126,84000000,6000000,3000000,0,1000000,3000000,22000000
6064,0,1000000,0,7000000,1000000,28000000,361000000
6077,1000000,1000000,0,8000000,1000000,36000000,362000000
6056,2000000,1000000,0,9000000,1000000,31000000,363000000
4829,3000000,1000000,0,10000000,1000000,22000000,364000000
3076,4000000,1000000,0,11000000,0,38000000,365000000
3057,5000000,1000000,0,12000000,0,35000000,366000000
126,64000000,5000000,3000000,0,1000000,4000000,25000000
4111,0,1000000,0,7000000,0,26000000,367000000
4104,1000000,1000000,0,8000000,0,21000000,368000000
6068,2000000,1000000,0,9000000,1000000,32000000,369000000
3079,3000000,1000000,0,10000000,0,28000000,370000000
3088,4000000,1000000,0,11000000,0,39000000,371000000
3069,5000000,1000000,0,12000000,0,36000000,372000000
126,82000000,6000000,3000000,0,1000000,5000000,23000000
4123,0,1000000,0,7000000,0,27000000,373000000
4116,1000000,1000000,0,8000000,0,22000000,374000000
6080,2000000,1000000,0,9000000,1000000,33000000,375000000
3091,3000000,1000000,0,10000000,0,29000000,376000000
3099,4000000,1000000,0,11000000,0,40000000,377000000
3081,5000000,1000000,0,12000000,0,37000000,378000000
126,103000000,7000000,3000000,0,1000000,2000000,14000000
6100,0,1000000,0,7000000,1000000,29000000,379000000
4128,1000000,1000000,0,8000000,0,23000000,380000000
4125,2000000,1000000,0,9000000,0,24000000,381000000
3103,3000000,1000000,0,10000000,0,30000000,382000000
3111,4000000,1000000,0,11000000,0,41000000,383000000
4865,5000000,1000000,0,12000000,1000000,26000000,384000000
126,104000000,7000000,3000000,0,1000000,2000000,15000000
6112,0,1000000,0,7000000,1000000,30000000,385000000
6124,1000000,1000000,0,8000000,1000000,37000000,386000000
4137,2000000,1000000,0,9000000,0,25000000,387000000
4876,3000000,1000000,0,10000000,1000000,23000000,388000000
4889,4000000,1000000,0,11000000,1000000,21000000,389000000
4877,5000000,1000000,0,12000000,1000000,27000000,390000000
127,84000000,6000000,3000000,0,1000000,5000000,24000000
6123,0,1000000,0,7000000,1000000,31000000,391000000
6136,1000000,1000000,0,8000000,1000000,38000000,392000000
6115,2000000,1000000,0,9000000,1000000,34000000,393000000
4888,3000000,1000000,0,10000000,1000000,24000000,394000000
4901,4000000,1000000,0,11000000,1000000,22000000,395000000
3116,5000000,1000000,0,12000000,0,38000000,396000000
127,63000000,5000000,3000000,0,1000000,8000000,26000000
6135,0,1000000,0,7000000,1000000,32000000,397000000
4162,1000000,1000000,0,8000000,0,24000000,398000000
6127,2000000,1000000,0,9000000,1000000,35000000,399000000
4900,3000000,1000000,0,10000000,1000000,25000000,400000000
3146,4000000,1000000,0,11000000,0,42000000,401000000
4900,5000000,1000000,0,12000000,1000000,28000000,402000000
128,22000000,3000000,3000000,0,1000000,2000000,9000000
6147,0,1000000,0,7000000,1000000,33000000,403000000
6160,1000000,1000000,0,8000000,1000000,39000000,404000000
4172,2000000,1000000,0,9000000,0,26000000,405000000
3150,3000000,1000000,0,10000000,0,31000000,406000000
4925,4000000,1000000,0,11000000,1000000,23000000,407000000
3139,5000000,1000000,0,12000000,0,39000000,408000000
127,44000000,4000000,3000000,0,1000000,5000000,16000000
4194,0,1000000,0,7000000,0,28000000,409000000
4185,1000000,1000000,0,8000000,0,25000000,410000000
6150,2000000,1000000,0,9000000,1000000,36000000,411000000
