Packet ID,Source Address,Flow Inter Packet Times,Prefix Inter Packet Times,Hop Count,New Addresses Seen,Port
206,24000000,245017,220431,3000000,3000000,0
207,22000000,242519,1527,3000000,3000000,0
206,43000000,240255,59178,4000000,3000000,0
206,83000000,106638,106638,6000000,3000000,0
206,102000000,247961,210835,7000000,3000000,0
207,64000000,252214,83757,5000000,3000000,0
206,63000000,196973,372,5000000,3000000,0
208,23000000,252486,30528,3000000,3000000,0
206,103000000,239473,4471,7000000,3000000,0
206,104000000,225840,10534,7000000,3000000,0
206,82000000,44225,44225,6000000,3000000,0
207,84000000,224361,73498,6000000,3000000,0
207,44000000,225405,153376,4000000,3000000,0
208,42000000,228358,15804,4000000,3000000,0
207,62000000,168118,149398,5000000,3000000,0
207,24000000,204446,172391,3000000,3000000,0
208,22000000,206702,3783,3000000,3000000,0
207,83000000,180298,81953,6000000,3000000,0
207,43000000,215099,45919,4000000,3000000,0
209,23000000,196404,20230,3000000,3000000,0
207,63000000,172050,48157,5000000,3000000,0
208,64000000,197963,36,5000000,3000000,0
207,102000000,201640,186635,7000000,3000000,0
207,103000000,229193,32024,7000000,3000000,0
207,104000000,232567,13908,7000000,3000000,0
207,82000000,74702,74702,6000000,3000000,0
208,84000000,225002,68347,6000000,3000000,0
208,44000000,233931,172208,4000000,3000000,0
209,42000000,227950,9823,4000000,3000000,0
208,62000000,196554,179919,5000000,3000000,0
208,24000000,227941,203928,3000000,3000000,0
209,22000000,229061,4903,3000000,3000000,0
208,83000000,184815,90661,6000000,3000000,0
208,43000000,227023,44992,4000000,3000000,0
210,23000000,227775,18944,3000000,3000000,0
208,63000000,170999,49147,5000000,3000000,0
209,64000000,229079,13,5000000,3000000,0
208,102000000,229023,183091,7000000,3000000,0
208,103000000,231558,34559,7000000,3000000,0
208,104000000,232192,14542,7000000,3000000,0
208,82000000,73797,73797,6000000,3000000,0
209,84000000,231889,67431,6000000,3000000,0
209,44000000,224885,170070,4000000,3000000,0
209,62000000,182246,170242,5000000,3000000,0
210,42000000,227959,12897,4000000,3000000,0
209,24000000,225791,201944,3000000,3000000,0
210,22000000,224725,3837,3000000,3000000,0
209,83000000,180844,86359,6000000,3000000,0
211,23000000,222398,16617,3000000,3000000,0
209,63000000,158696,50247,5000000,3000000,0
209,43000000,227641,44674,4000000,3000000,0
209,102000000,227793,178692,7000000,3000000,0
210,64000000,229919,9430,5000000,3000000,0
209,103000000,223153,29919,7000000,3000000,0
209,104000000,232637,24026,7000000,3000000,0
209,82000000,73865,73865,6000000,3000000,0
210,84000000,224277,64053,6000000,3000000,0
210,44000000,225591,168020,4000000,3000000,0
210,62000000,179380,165044,5000000,3000000,0
211,42000000,224687,11993,4000000,3000000,0
210,24000000,236344,215890,3000000,3000000,0
211,22000000,239681,7174,3000000,3000000,0
212,23000000,227933,4869,3000000,3000000,0
210,63000000,160274,54759,5000000,3000000,0
210,83000000,96326,96326,6000000,3000000,0
210,43000000,227805,47792,4000000,3000000,0
210,102000000,223947,170002,7000000,3000000,0
211,64000000,224676,4873,5000000,3000000,0
210,103000000,229577,35549,7000000,3000000,0
210,104000000,225422,19871,7000000,3000000,0
210,82000000,73284,73179,6000000,3000000,0
211,84000000,224370,54865,6000000,3000000,0
211,44000000,224550,164765,4000000,3000000,0
211,62000000,173484,168716,5000000,3000000,0
212,42000000,224572,12015,4000000,3000000,0
211,24000000,228739,216696,3000000,3000000,0
213,23000000,220717,4021,3000000,3000000,0
212,22000000,225791,205,3000000,3000000,0
211,83000000,96216,96216,6000000,3000000,0
211,43000000,226894,50114,4000000,3000000,0
211,63000000,155171,54866,5000000,3000000,0
211,102000000,227103,171683,7000000,3000000,0
212,64000000,227266,3684,5000000,3000000,0
211,103000000,223677,32123,7000000,3000000,0
211,104000000,226049,22243,7000000,3000000,0
211,82000000,72273,72273,6000000,3000000,0
212,84000000,228758,60269,6000000,3000000,0
212,44000000,228018,165889,4000000,3000000,0
212,62000000,174697,166923,5000000,3000000,0
213,42000000,234664,18661,4000000,3000000,0
212,24000000,224445,220219,3000000,3000000,0
213,22000000,224839,4620,3000000,3000000,0
214,23000000,230290,5246,3000000,3000000,0
212,83000000,97388,97388,6000000,3000000,0
212,43000000,226615,42065,4000000,3000000,0
212,63000000,163431,61007,5000000,3000000,0
213,64000000,228296,366,5000000,3000000,0
212,102000000,231391,177025,7000000,3000000,0
212,103000000,232022,32754,7000000,3000000,0
212,104000000,233618,23839,7000000,3000000,0
212,82000000,66732,66732,6000000,3000000,0
213,84000000,224372,60252,6000000,3000000,0
213,44000000,225763,165037,4000000,3000000,0
213,62000000,181589,175449,5000000,3000000,0
214,42000000,227900,20798,4000000,3000000,0
213,24000000,229777,219911,3000000,3000000,0
214,22000000,229828,4671,3000000,3000000,0
213,43000000,220360,34525,4000000,3000000,0
215,23000000,228553,3971,3000000,3000000,0
213,63000000,157713,42856,5000000,3000000,0
213,83000000,102615,102615,6000000,3000000,0
214,64000000,238124,19819,5000000,3000000,0
213,102000000,242789,186196,7000000,3000000,0
213,103000000,223253,13218,7000000,3000000,0
213,104000000,229874,30460,7000000,3000000,0
213,82000000,84591,79437,6000000,3000000,0
214,84000000,233036,50984,6000000,3000000,0
214,44000000,223893,168570,4000000,3000000,0
214,62000000,183751,169086,5000000,3000000,0
215,42000000,231159,28064,4000000,3000000,0
214,24000000,226850,218208,3000000,3000000,0
215,22000000,226235,4056,3000000,3000000,0
214,43000000,225890,29256,4000000,3000000,0
216,23000000,226119,3855,3000000,3000000,0
214,63000000,141173,36859,5000000,3000000,0
214,83000000,101680,101680,6000000,3000000,0
215,64000000,233963,28018,5000000,3000000,0
214,102000000,229845,186167,7000000,3000000,0
214,103000000,229428,12801,7000000,3000000,0
214,104000000,237414,38446,7000000,3000000,0
214,82000000,93706,82215,6000000,3000000,0
215,84000000,225971,42076,6000000,3000000,0
215,44000000,228023,170703,4000000,3000000,0
216,42000000,223859,23900,4000000,3000000,0
215,62000000,180021,163494,5000000,3000000,0
215,24000000,224844,216933,3000000,3000000,0
217,23000000,221337,4404,3000000,3000000,0
216,22000000,225958,766,3000000,3000000,0
215,43000000,225586,30983,4000000,3000000,0
215,63000000,139303,41497,5000000,3000000,0
215,83000000,100676,100676,6000000,3000000,0
216,64000000,219315,14324,5000000,3000000,0
215,102000000,235895,184648,7000000,3000000,0
215,103000000,227912,4818,7000000,3000000,0
215,104000000,235137,45671,7000000,3000000,0
215,82000000,91506,88057,6000000,3000000,0
216,84000000,232960,44227,6000000,3000000,0
216,44000000,235908,181025,4000000,3000000,0
217,42000000,216012,4004,4000000,3000000,0
216,62000000,189645,178770,5000000,3000000,0
218,23000000,222490,221724,3000000,3000000,0
216,24000000,228980,2086,3000000,3000000,0
217,22000000,227822,4012,3000000,3000000,0
216,43000000,231919,46890,4000000,3000000,0
216,63000000,133411,31823,5000000,3000000,0
216,83000000,101319,101319,6000000,3000000,0
217,64000000,234438,23845,5000000,3000000,0
216,102000000,226408,175919,7000000,3000000,0
216,103000000,234235,12645,7000000,3000000,0
216,104000000,222957,34393,7000000,3000000,0
216,82000000,93613,81478,6000000,3000000,0
217,84000000,233983,51186,6000000,3000000,0
217,44000000,223330,172436,4000000,3000000,0
218,42000000,231639,12313,4000000,3000000,0
217,62000000,180031,168321,5000000,3000000,0
217,24000000,228107,224095,3000000,3000000,0
219,23000000,230352,159,3000000,3000000,0
218,22000000,228929,4675,3000000,3000000,0
217,43000000,230038,45289,4000000,3000000,0
217,63000000,136720,38167,5000000,3000000,0
217,83000000,93962,93962,6000000,3000000,0
218,64000000,228067,21579,5000000,3000000,0
217,102000000,227760,180722,7000000,3000000,0
217,103000000,229944,14829,7000000,3000000,0
217,104000000,225217,29666,7000000,3000000,0
217,82000000,92480,84052,6000000,3000000,0
218,84000000,222095,44081,6000000,3000000,0
218,44000000,224692,167090,4000000,3000000,0
219,42000000,227372,14993,4000000,3000000,0
218,62000000,188485,175334,5000000,3000000,0
220,23000000,232841,228166,3000000,3000000,0
218,24000000,233082,82,3000000,3000000,0
219,22000000,231996,3748,3000000,3000000,0
218,43000000,230968,48885,4000000,3000000,0
218,63000000,134219,29786,5000000,3000000,0
218,83000000,98273,98273,6000000,3000000,0
219,64000000,237972,32852,5000000,3000000,0
218,102000000,233755,189260,7000000,3000000,0
218,103000000,231136,12210,7000000,3000000,0
218,104000000,225088,23618,7000000,3000000,0
218,82000000,98567,90432,6000000,3000000,0
219,84000000,233673,44968,6000000,3000000,0
219,44000000,225019,161141,4000000,3000000,0
220,42000000,230020,19994,4000000,3000000,0
219,62000000,192994,168277,5000000,3000000,0
219,24000000,232673,228925,3000000,3000000,0
221,23000000,233971,1216,3000000,3000000,0
220,22000000,235165,5024,3000000,3000000,0
219,43000000,231070,49935,4000000,3000000,0
219,63000000,132333,29771,5000000,3000000,0
219,83000000,101798,101798,6000000,3000000,0
220,64000000,236093,38045,5000000,3000000,0
219,102000000,237278,201450,7000000,3000000,0
219,103000000,225113,45,7000000,3000000,0
219,104000000,223956,22461,7000000,3000000,0
219,82000000,95672,81239,6000000,3000000,0
220,84000000,226588,43551,6000000,3000000,0
220,44000000,221963,152034,4000000,3000000,0
221,42000000,227021,25052,4000000,3000000,0
220,62000000,183012,159400,5000000,3000000,0
222,23000000,226201,221177,3000000,3000000,0
220,43000000,221027,43941,4000000,3000000,0
220,24000000,230984,3567,3000000,3000000,0
221,22000000,232834,8090,3000000,3000000,0
220,63000000,137306,35533,5000000,3000000,0
220,83000000,114196,114196,6000000,3000000,0
220,102000000,215696,193190,7000000,3000000,0
221,64000000,228915,33982,5000000,3000000,0
220,103000000,227388,11737,7000000,3000000,0
220,104000000,228229,23302,7000000,3000000,0
220,82000000,84475,64034,6000000,3000000,0
221,84000000,221558,43328,6000000,3000000,0
221,44000000,228987,159994,4000000,3000000,0
222,42000000,221926,17991,4000000,3000000,0
221,62000000,167937,154396,5000000,3000000,0
223,23000000,223509,211852,3000000,3000000,0
221,43000000,223990,46005,4000000,3000000,0
221,24000000,223926,3984,3000000,3000000,0
221,63000000,140475,36572,5000000,3000000,0
222,22000000,228757,12921,3000000,3000000,0
221,83000000,117647,117647,6000000,3000000,0
221,102000000,223943,188904,7000000,3000000,0
222,64000000,234475,43507,5000000,3000000,0
221,103000000,230650,18444,7000000,3000000,0
221,104000000,230618,23270,7000000,3000000,0
221,82000000,84773,64273,6000000,3000000,0
222,84000000,224945,43025,6000000,3000000,0
222,44000000,227854,163858,4000000,3000000,0
223,42000000,225049,15186,4000000,3000000,0
222,62000000,167004,143997,5000000,3000000,0
224,23000000,219592,202687,3000000,3000000,0
222,43000000,225001,45957,4000000,3000000,0
222,24000000,225174,9566,3000000,3000000,0
222,63000000,143659,40928,5000000,3000000,0
223,22000000,228063,15810,3000000,3000000,0
222,83000000,120007,120007,6000000,3000000,0
222,102000000,231043,189329,7000000,3000000,0
223,64000000,226949,42024,5000000,3000000,0
222,103000000,226734,14135,7000000,3000000,0
222,104000000,232481,29017,7000000,3000000,0
222,82000000,83858,64485,6000000,3000000,0
223,84000000,231812,47320,6000000,3000000,0
223,44000000,226616,165473,4000000,3000000,0
224,42000000,228425,16995,4000000,3000000,0
223,62000000,166438,143787,5000000,3000000,0
225,23000000,221398,196022,3000000,3000000,0
223,43000000,228011,45543,4000000,3000000,0
223,24000000,227840,16008,3000000,3000000,0
223,63000000,144100,42147,5000000,3000000,0
224,22000000,228007,15977,3000000,3000000,0
223,83000000,113210,113210,6000000,3000000,0
223,102000000,228124,184972,7000000,3000000,0
223,103000000,218298,4309,7000000,3000000,0
224,64000000,225820,39886,5000000,3000000,0
223,104000000,225936,36655,7000000,3000000,0
223,82000000,84498,68068,6000000,3000000,0
224,84000000,225489,44211,6000000,3000000,0
224,44000000,224467,161929,4000000,3000000,0
225,42000000,229869,22397,4000000,3000000,0
224,62000000,171817,148361,5000000,3000000,0
226,23000000,226500,194515,3000000,3000000,0
224,24000000,237471,26979,3000000,3000000,0
224,43000000,250731,66405,4000000,3000000,0
225,22000000,235669,14175,3000000,3000000,0
224,63000000,155932,52183,5000000,3000000,0
224,83000000,114626,114626,6000000,3000000,0
224,102000000,224289,183325,7000000,3000000,0
224,103000000,227553,7573,7000000,3000000,0
225,64000000,229899,29355,5000000,3000000,0
224,104000000,227000,36102,7000000,3000000,0
224,82000000,70641,67736,6000000,3000000,0
225,84000000,221728,39366,6000000,3000000,0
225,44000000,224330,135528,4000000,3000000,0
226,42000000,223792,21859,4000000,3000000,0
225,62000000,169002,142552,5000000,3000000,0
227,23000000,228595,187441,3000000,3000000,0
225,43000000,200615,43228,4000000,3000000,0
225,24000000,214015,12399,3000000,4000000,0
225,63000000,144045,42779,5000000,3000000,0
226,22000000,219869,20029,3000000,2000000,0
225,83000000,125122,125122,6000000,4000000,0
225,102000000,226810,183135,7000000,3000000,0
225,103000000,231102,11865,7000000,3000000,0
226,64000000,228936,43605,5000000,3000000,0
225,104000000,226342,31342,7000000,3000000,0
225,82000000,89293,68850,6000000,2000000,0
226,84000000,228860,34888,6000000,3000000,0
226,44000000,222904,157817,4000000,3000000,0
227,42000000,223990,22945,4000000,3000000,0
226,62000000,162543,139381,5000000,4000000,0
228,23000000,227395,194967,3000000,3000000,0
226,43000000,224816,44054,4000000,4000000,0
226,24000000,224900,9904,3000000,3000000,0
226,63000000,136072,42379,5000000,2000000,0
227,22000000,230777,25906,3000000,3000000,0
226,83000000,125058,125058,6000000,3000000,0
226,102000000,229911,186704,7000000,3000000,0
226,103000000,229987,11941,7000000,3000000,0
227,64000000,226138,44378,5000000,3000000,0
226,104000000,224570,25925,7000000,3000000,0
226,82000000,95857,71983,6000000,3000000,0
227,84000000,225024,27983,6000000,3000000,0
227,44000000,224713,157714,4000000,2000000,0
228,42000000,223740,21972,4000000,3000000,0
227,62000000,157453,136949,5000000,3000000,0
229,23000000,227631,191821,3000000,3000000,0
227,43000000,225685,45999,4000000,3000000,0
227,24000000,225741,8014,3000000,3000000,0
227,63000000,129265,43795,5000000,3000000,0
228,22000000,225731,25896,3000000,3000000,0
227,83000000,127769,127769,6000000,3000000,0
227,102000000,226472,188606,7000000,3000000,0
228,64000000,231221,50477,5000000,3000000,0
227,103000000,234595,20064,7000000,3000000,0
227,104000000,233001,24331,7000000,3000000,0
227,82000000,97784,71297,6000000,3000000,0
228,84000000,226164,27098,6000000,3000000,0
228,44000000,225020,157049,4000000,3000000,0
229,42000000,224152,21104,4000000,3000000,0
228,62000000,153759,129769,5000000,3000000,0
230,23000000,225162,191252,3000000,3000000,0
228,43000000,225172,47019,4000000,3000000,0
228,24000000,228932,11784,3000000,3000000,0
228,63000000,127295,44833,5000000,3000000,0
229,22000000,226984,23948,3000000,3000000,0
228,83000000,127121,127121,6000000,3000000,0
228,102000000,230560,186165,7000000,3000000,0
229,64000000,228648,54046,5000000,3000000,0
228,103000000,230356,19860,7000000,3000000,0
228,104000000,226867,20842,7000000,3000000,0
228,82000000,95513,68589,6000000,3000000,0
229,84000000,228935,33225,6000000,3000000,0
229,44000000,229063,160940,4000000,3000000,0
230,42000000,227978,20019,4000000,3000000,0
229,62000000,154128,127006,5000000,3000000,0
231,23000000,232019,196287,3000000,3000000,0
229,43000000,228393,47434,4000000,3000000,0
229,24000000,228293,8058,3000000,3000000,0
229,63000000,134883,49344,5000000,3000000,0
230,22000000,227401,23056,3000000,3000000,0
229,83000000,131130,131130,6000000,3000000,0
229,102000000,229224,188522,7000000,3000000,0
230,64000000,231486,55136,5000000,3000000,0
229,103000000,230375,21011,7000000,3000000,0
229,104000000,227237,17704,7000000,3000000,0
229,82000000,92286,62814,6000000,3000000,0
230,84000000,225233,31289,6000000,3000000,0
230,44000000,234019,166566,4000000,3000000,0
231,42000000,225847,11847,4000000,3000000,0
230,62000000,146997,121333,5000000,3000000,0
230,43000000,226367,47954,4000000,3000000,0
232,23000000,230968,199854,3000000,3000000,0
230,24000000,222977,67,3000000,3000000,0
230,63000000,135594,51411,5000000,3000000,0
231,22000000,238291,38370,3000000,3000000,0
230,83000000,140048,140048,6000000,3000000,0
230,102000000,234740,196025,7000000,3000000,0
231,64000000,233303,60559,5000000,3000000,0
230,103000000,233483,19754,7000000,3000000,0
230,104000000,229311,13532,7000000,3000000,0
230,82000000,94814,59071,6000000,3000000,0
231,84000000,226687,27568,6000000,3000000,0
231,44000000,230389,170588,4000000,3000000,0
232,42000000,227701,9159,4000000,3000000,0
231,62000000,142377,117561,5000000,3000000,0
231,24000000,220083,181713,3000000,3000000,0
231,43000000,227698,47951,4000000,3000000,0
233,23000000,228114,7964,3000000,3000000,0
231,63000000,131331,48025,5000000,3000000,0
232,22000000,235695,46018,3000000,3000000,0
231,83000000,145608,145608,6000000,3000000,0
231,102000000,232491,199205,7000000,3000000,0
231,103000000,230435,17698,7000000,4000000,0
232,64000000,234275,68689,5000000,3000000,0
231,104000000,226869,9966,7000000,2000000,0
231,82000000,92778,50933,6000000,3000000,0
232,84000000,221288,24747,6000000,3000000,0
232,44000000,226696,169586,4000000,3000000,0
233,42000000,222598,5061,4000000,3000000,0
232,62000000,132415,105571,5000000,3000000,0
232,24000000,223050,169068,3000000,3000000,0
232,43000000,232843,58196,4000000,3000000,0
234,23000000,232052,16966,3000000,3000000,0
232,63000000,138307,56825,5000000,3000000,0
233,22000000,224027,37993,3000000,3000000,0
232,83000000,160958,160958,6000000,3000000,0
232,102000000,235593,207929,7000000,3000000,0
232,103000000,226921,9026,7000000,3000000,0
233,64000000,237293,74897,5000000,3000000,0
232,104000000,236382,19427,7000000,3000000,0
232,82000000,89164,41766,6000000,3000000,0
233,84000000,226075,23351,6000000,3000000,0
233,44000000,226142,162885,4000000,3000000,0
234,42000000,224965,3884,4000000,3000000,0
233,62000000,120297,92798,5000000,3000000,0
233,24000000,225199,170240,3000000,3000000,0
233,43000000,224993,58224,4000000,3000000,0
235,23000000,225413,17180,3000000,3000000,0
233,63000000,135539,57008,5000000,3000000,0
234,22000000,232427,45007,3000000,3000000,0
233,83000000,161896,161896,6000000,3000000,0
233,102000000,227425,198972,7000000,3000000,0
233,103000000,230031,11632,7000000,3000000,0
234,64000000,233093,83287,5000000,3000000,0
233,104000000,234211,23607,7000000,3000000,0
233,82000000,104022,54314,6000000,3000000,0
234,84000000,231917,15707,6000000,3000000,0
234,44000000,226482,164374,4000000,3000000,0
235,42000000,227702,5104,4000000,3000000,0
234,62000000,120256,86677,5000000,3000000,0
234,24000000,223266,161079,3000000,3000000,0
234,43000000,225549,56071,4000000,3000000,0
236,23000000,226022,19936,3000000,3000000,0
234,63000000,122887,56945,5000000,3000000,0
235,22000000,229211,48196,3000000,3000000,0
234,83000000,170810,170810,6000000,3000000,0
234,102000000,235439,200200,7000000,3000000,0
234,103000000,232935,9128,7000000,3000000,0
235,64000000,234336,90714,5000000,3000000,0
234,104000000,231972,22644,7000000,3000000,0
234,82000000,110995,47365,6000000,3000000,0
235,84000000,222757,4582,6000000,3000000,0
235,44000000,224735,163560,4000000,3000000,0
236,42000000,231235,11604,4000000,3000000,0
235,62000000,102563,75479,5000000,3000000,0
235,24000000,224484,156352,3000000,3000000,0
235,43000000,224345,49181,4000000,3000000,0
237,23000000,225312,20764,3000000,3000000,0
235,63000000,116969,61771,5000000,3000000,0
236,22000000,228281,51165,3000000,3000000,0
235,102000000,234651,202879,7000000,3000000,0
235,83000000,187382,187382,6000000,3000000,0
235,103000000,235295,9772,7000000,3000000,0
236,64000000,228895,91645,5000000,3000000,0
235,104000000,224757,12106,7000000,3000000,0
235,82000000,108103,33108,6000000,3000000,0
236,84000000,228096,7606,6000000,3000000,0
236,44000000,224068,163283,4000000,3000000,0
237,42000000,224076,11612,4000000,3000000,0
236,62000000,91282,74632,5000000,3000000,0
236,24000000,225848,153919,3000000,3000000,0
238,23000000,223049,17965,3000000,3000000,0
236,43000000,229068,54173,4000000,3000000,0
236,63000000,114968,56794,5000000,3000000,0
237,22000000,223966,52082,3000000,3000000,0
236,102000000,229755,207877,7000000,3000000,0
236,83000000,189363,189363,6000000,3000000,0
236,103000000,229178,9195,7000000,3000000,0
236,104000000,224319,7247,7000000,3000000,0
237,64000000,228393,96967,5000000,3000000,0
236,82000000,109491,27490,6000000,3000000,0
237,84000000,225006,8153,6000000,3000000,0
237,44000000,223653,157868,4000000,3000000,0
238,42000000,229983,17942,4000000,3000000,0
237,62000000,97155,82189,5000000,3000000,0
237,24000000,221945,151898,3000000,3000000,0
237,43000000,226699,50889,4000000,3000000,0
239,23000000,232080,28100,3000000,3000000,0
237,63000000,115356,45691,5000000,3000000,0
238,22000000,232014,52016,3000000,3000000,0
237,102000000,229000,212558,7000000,3000000,0
237,83000000,192376,192376,6000000,3000000,0
237,103000000,227480,7675,7000000,3000000,0
237,104000000,225966,5733,7000000,3000000,0
238,64000000,232037,104157,5000000,3000000,0
237,82000000,113415,28242,6000000,3000000,0
238,84000000,223561,2943,6000000,3000000,0
238,44000000,226988,158157,4000000,3000000,0
239,42000000,223097,14051,4000000,3000000,0
238,62000000,91211,72227,5000000,3000000,0
238,24000000,224096,143980,3000000,3000000,0
238,43000000,225186,52978,4000000,3000000,0
240,23000000,224003,28007,3000000,3000000,0
238,63000000,119687,56718,5000000,3000000,0
239,22000000,224768,52781,3000000,3000000,0
238,102000000,223675,210267,7000000,3000000,0
238,83000000,196875,196875,6000000,3000000,0
238,103000000,228511,12511,7000000,3000000,0
238,104000000,227653,4875,7000000,3000000,0
239,64000000,233949,105004,5000000,3000000,0
238,82000000,108973,28842,6000000,3000000,0
239,84000000,229757,4040,6000000,3000000,0
239,44000000,222631,155602,4000000,3000000,0
240,42000000,226988,18408,4000000,3000000,0
239,62000000,91925,67052,5000000,3000000,0
239,24000000,234704,153916,3000000,3000000,0
239,43000000,228652,54642,4000000,3000000,0
241,23000000,225760,19063,3000000,3000000,0
239,63000000,119888,56805,5000000,3000000,0
240,22000000,225161,52182,3000000,3000000,0
239,102000000,225203,207817,7000000,3000000,0
239,103000000,229900,17208,7000000,3000000,0
239,83000000,201409,201409,6000000,3000000,0
239,104000000,229678,4653,7000000,3000000,0
240,64000000,224894,101037,5000000,3000000,0
239,82000000,105555,19994,6000000,3000000,0
240,84000000,228982,7579,6000000,3000000,0
240,44000000,229247,156197,4000000,3000000,0
241,42000000,233105,22266,4000000,3000000,0
240,62000000,81734,66258,5000000,3000000,0
240,24000000,224584,153339,3000000,3000000,0
242,23000000,223375,17854,3000000,3000000,0
240,43000000,228358,49895,4000000,3000000,0
240,63000000,117121,55381,5000000,3000000,0
241,22000000,224138,52945,3000000,3000000,0
240,102000000,228282,206421,7000000,3000000,0
240,103000000,227460,16386,7000000,3000000,0
240,83000000,199743,199743,6000000,3000000,0
240,104000000,227708,4901,7000000,3000000,0
241,64000000,224132,102493,5000000,3000000,0
240,82000000,111705,21504,6000000,3000000,0
241,84000000,225417,4170,6000000,3000000,0
241,44000000,227928,155767,4000000,3000000,0
242,42000000,221788,16126,4000000,3000000,0
241,62000000,81522,69230,5000000,3000000,0
241,24000000,225898,155099,3000000,3000000,0
243,23000000,229683,21639,3000000,3000000,0
241,43000000,228964,57071,4000000,3000000,0
241,63000000,119946,59928,5000000,3000000,0
242,22000000,224946,48208,3000000,3000000,0
241,102000000,229382,208095,7000000,3000000,0
241,83000000,201977,201977,6000000,3000000,0
241,103000000,229394,16398,7000000,3000000,0
241,104000000,228860,4367,7000000,3000000,0
242,64000000,227830,98672,5000000,3000000,0
241,82000000,107880,21679,6000000,3000000,0
242,84000000,228554,4898,6000000,3000000,0
242,44000000,224744,151547,4000000,3000000,0
243,42000000,225772,17154,4000000,3000000,0
242,62000000,79645,67174,5000000,3000000,0
242,24000000,226842,156995,3000000,3000000,0
244,23000000,231054,25851,3000000,3000000,0
242,43000000,238428,69727,4000000,3000000,0
242,63000000,119957,61991,5000000,3000000,0
243,22000000,230162,47316,3000000,3000000,0
242,102000000,232443,211678,7000000,3000000,0
242,83000000,206689,206689,6000000,3000000,0
242,103000000,233044,16999,7000000,3000000,0
243,64000000,225187,96022,5000000,3000000,0
242,104000000,232222,3545,7000000,3000000,0
242,82000000,112225,20595,6000000,3000000,0
243,84000000,235448,8164,6000000,3000000,0
243,44000000,226156,139275,4000000,3000000,0
244,42000000,227215,18213,4000000,3000000,0
243,62000000,72615,68223,5000000,3000000,0
243,24000000,229198,156031,3000000,3000000,0
245,23000000,226986,23639,3000000,3000000,0
243,43000000,223675,66187,4000000,3000000,0
243,63000000,118994,66974,5000000,3000000,0
244,22000000,224114,44444,3000000,3000000,0
243,102000000,223625,203081,7000000,3000000,0
243,83000000,194933,194933,6000000,3000000,0
243,104000000,222699,19618,7000000,3000000,0
243,103000000,231378,5134,7000000,3000000,0
244,64000000,231979,96782,5000000,3000000,0
243,82000000,118444,34341,6000000,3000000,0
244,84000000,229557,283,6000000,3000000,0
244,44000000,224950,140550,4000000,3000000,0
245,42000000,222838,16101,4000000,3000000,0
244,62000000,71757,59078,5000000,3000000,0
244,24000000,223163,155080,3000000,3000000,0
246,23000000,226146,26622,3000000,3000000,0
244,43000000,223895,67244,4000000,3000000,0
244,63000000,104712,67296,5000000,3000000,0
245,22000000,224936,43234,3000000,3000000,0
244,102000000,226275,201523,7000000,3000000,0
244,83000000,195966,195966,6000000,3000000,0
244,104000000,226739,20082,7000000,3000000,0
244,103000000,226465,4860,7000000,3000000,0
245,64000000,235052,108678,5000000,3000000,0
244,82000000,117001,25464,6000000,3000000,0
245,84000000,225296,3866,6000000,3000000,0
245,44000000,226043,142698,4000000,3000000,0
246,42000000,226234,16292,4000000,3000000,0
245,62000000,63207,46066,5000000,3000000,0
245,24000000,229061,159205,3000000,3000000,0
247,23000000,222864,20425,3000000,3000000,0
245,43000000,230875,71885,4000000,3000000,0
245,63000000,108776,71033,5000000,3000000,0
246,22000000,225731,46101,3000000,3000000,0
245,102000000,226288,201346,7000000,3000000,0
245,104000000,219862,13656,7000000,3000000,0
245,83000000,195803,195803,6000000,3000000,0
245,103000000,228654,13652,7000000,3000000,0
246,64000000,228017,110918,5000000,3000000,0
245,82000000,119130,28237,6000000,3000000,0
246,44000000,224480,136303,4000000,3000000,0
246,84000000,228269,4229,6000000,3000000,0
247,42000000,228272,20084,4000000,3000000,0
246,62000000,66168,46143,5000000,3000000,0
246,24000000,228789,162263,3000000,3000000,0
248,23000000,236260,27896,3000000,3000000,0
246,43000000,227141,70754,4000000,3000000,0
246,63000000,112081,74150,5000000,3000000,0
247,22000000,232270,42111,3000000,3000000,0
246,102000000,225024,197716,7000000,3000000,0
246,104000000,230014,18646,7000000,3000000,0
246,83000000,196806,196806,6000000,3000000,0
246,103000000,225252,8890,7000000,3000000,0
247,64000000,228668,108375,5000000,3000000,0
247,44000000,226986,136148,4000000,3000000,0
246,82000000,119025,30071,6000000,3000000,0
247,84000000,230502,3625,6000000,3000000,0
248,42000000,223595,16693,4000000,3000000,0
247,62000000,63793,44372,5000000,3000000,0
247,24000000,228089,158082,3000000,3000000,0
249,23000000,225964,25771,3000000,3000000,0
247,43000000,225981,73140,4000000,3000000,0
247,63000000,101773,68051,5000000,3000000,0
248,22000000,225645,41792,3000000,3000000,0
247,102000000,230452,202916,7000000,3000000,0
247,104000000,229070,17264,7000000,3000000,0
247,83000000,195155,195155,6000000,3000000,0
247,103000000,229046,8866,7000000,3000000,0
248,64000000,230097,117674,5000000,3000000,0
248,44000000,227849,138016,4000000,3000000,0
247,82000000,126347,29340,6000000,3000000,0
248,84000000,228240,3745,6000000,3000000,0
249,42000000,230143,18987,4000000,3000000,0
248,62000000,65775,45108,5000000,3000000,0
248,24000000,224637,157074,3000000,3000000,0
250,23000000,231853,32987,3000000,3000000,0
248,43000000,228058,71055,4000000,3000000,0
248,63000000,106456,70021,5000000,3000000,0
