Packet Number,Ingress Prossessing Duration
1369,19228
1370,224379
1371,32551
1372,205949
1373,242975
1374,55871
1375,225588
1376,225596
1377,20681
1378,66580
1379,9407
1380,9182
1381,182855
1382,9116
1383,995995
1384,18165
1385,193063
1386,219003
1387,257034
1388,36721
1389,1021254
1390,18254
1391,132013
1392,9223
1393,73424
1394,9160
1395,9316
1396,1028301
1397,990474
1398,27610
1399,236125
1400,282255
1401,101068
1402,244124
1403,243550
1404,27201
1405,64452
1406,9175
1407,28068
1408,18053
1409,17983
1410,9249
1411,220032
1412,18198
1413,247538
1414,18314
1415,1023418
1416,1004371
1417,27532
1418,9099
1419,9199
1420,9070
1421,9227
1422,201365
1423,18182
1424,228732
1425,23608
1426,221497
1427,23921
1428,248875
1429,18309
1430,2875607
1431,2837894
1432,3056624
1433,2796593
1434,2805618
1435,37221
1436,219240
1437,1195863
1438,265390
1439,174112
1440,2844651
1441,55828
1442,2815210
1443,2735170
1444,3288130
1445,73830
1446,237991
1447,208608
1448,235871
1449,208246
1450,198957
1451,189723
1452,188941
1453,3075928
1454,26639
1455,35758
1456,162661
1457,181230
1458,181009
1459,143729
1460,226607
1461,35724
1462,198246
1463,189228
1464,123321
1465,141374
1466,114608
1467,114544
1468,213471
1469,96155
1470,141172
1471,168133
1472,231035
1473,230991
1474,1091721
1475,71354
1476,140632
1477,149518
1478,194069
1479,158215
1480,97731
1481,383223
1482,79962
1483,184732
1484,230288
1485,1023983
1486,242096
1487,259873
1488,206197
1489,232902
1490,135411
1491,188548
1492,224245
1493,1041035
1494,233297
1495,224468
1496,268961
1497,251064
1498,71484
1499,1029967
1500,1029624
1501,233392
1502,224173
1503,259803
1504,53001
1505,286545
1506,232718
1507,152862
1508,288718
1509,279916
1510,216284
1511,216427
1512,135530
1513,153413
1514,207192
1515,234219
1516,81537
1517,45154
1518,1028255
1519,225498
1520,1036849
1521,207711
1522,269946
1523,62441
1524,152810
1525,198692
1526,189527
1527,207575
1528,106463
1529,61827
1530,196482
1531,225187
1532,205390
1533,142385
1534,214220
1535,106700
1536,214255
1537,232027
1538,133431
1539,232175
1540,107657
1541,241293
1542,223212
1543,63509
1544,162003
1545,223873
1546,206149
1547,206221
1548,188461
1549,116949
1550,197290
1551,185428
1552,176444
1553,77514
1554,195016
1555,239683
1556,195251
1557,131853
1558,222143
1559,150230
1560,213555
1561,63657
1562,177968
1563,223422
1564,151819
